Site,Date,Value
Shenyang,2013/6/23,43.25
Shenyang,2013/6/24,30.125
Shenyang,2013/6/25,50.6666666667
Shenyang,2013/6/26,36.8333333333
Shenyang,2013/6/27,50.8695652174
Shenyang,2013/6/28,47.6666666667
Shenyang,2013/6/29,31.5833333333
Shenyang,2013/6/3,44.6666666667
Shenyang,2013/6/30,28.8695652174
Shenyang,2013/6/4,31.875
Shenyang,2013/6/5,49.9583333333
Shenyang,2013/6/6,32.5416666667
Shenyang,2013/6/7,28.0
Shenyang,2013/6/8,52.8333333333
Shenyang,2013/6/9,57.875
Shenyang,2013/7/1,20.9130434783
Shenyang,2013/7/10,26.0869565217
Shenyang,2013/7/11,26.7083333333
Shenyang,2013/7/12,39.1304347826
Shenyang,2013/7/13,100.217391304
Shenyang,2013/7/14,95.7391304348
Shenyang,2013/7/15,16.3636363636
Shenyang,2013/7/16,15.9473684211
Shenyang,2013/7/17,35.7916666667
Shenyang,2013/7/18,31.25
Shenyang,2013/7/19,24.2608695652
Shenyang,2013/7/2,12.8181818182
Shenyang,2013/7/20,28.75
Shenyang,2013/7/21,16.9565217391
Shenyang,2013/7/22,47.4545454545
Shenyang,2013/7/23,39.625
Shenyang,2013/7/24,25.9090909091
Shenyang,2013/7/25,17.7916666667
Shenyang,2013/7/26,36.25
Shenyang,2013/7/27,55.4166666667
Shenyang,2013/7/28,21.4090909091
Shenyang,2013/7/29,28.75
Shenyang,2013/7/3,26.4545454545
Shenyang,2013/7/4,39.4347826087
Shenyang,2013/7/5,16.3181818182
Shenyang,2013/7/6,44.1739130435
Shenyang,2013/7/7,48.7083333333
Shenyang,2013/7/8,46.7083333333
Shenyang,2013/7/9,47.3529411765
Shenyang,2013/8/23,23.3846153846
Shenyang,2013/8/24,55.0416666667
Shenyang,2013/8/25,44.6666666667
Shenyang,2013/8/26,15.4583333333
Shenyang,2013/8/27,47.3913043478
Shenyang,2013/8/28,34.25
Shenyang,2013/8/29,27.6666666667
Shenyang,2013/8/30,17.347826087
Shenyang,2013/8/31,30.2916666667
Shenyang,2013/9/1,25.9166666667
Shenyang,2013/9/10,60.9583333333
Shenyang,2013/9/11,33.875
Shenyang,2013/9/12,47.7083333333
Shenyang,2013/9/13,75.75
Shenyang,2013/9/14,36.8333333333
Shenyang,2013/9/15,17.7083333333
Shenyang,2013/9/16,35.25
Shenyang,2013/9/17,59.5416666667
Shenyang,2013/9/18,100.791666667
Shenyang,2013/9/19,81.3333333333
Shenyang,2013/9/2,32.4583333333
Shenyang,2013/9/20,51.8333333333
Shenyang,2013/9/21,42.75
Shenyang,2013/9/22,45.9583333333
Shenyang,2013/9/23,24.875
Shenyang,2013/9/24,23.375
Shenyang,2013/9/25,43.1666666667
Shenyang,2013/9/26,58.6666666667
Shenyang,2013/9/27,52.5416666667
Shenyang,2013/9/28,60.2083333333
Shenyang,2013/9/29,65.375
Shenyang,2013/9/3,38.25
Shenyang,2013/9/30,152.125
Shenyang,2013/9/4,49.6666666667
Shenyang,2013/9/5,48.5416666667
Shenyang,2013/9/6,39.8333333333
Shenyang,2013/9/7,66.875
Shenyang,2013/9/8,61.125
Shenyang,2013/9/9,50.7083333333
Shenyang,2014/1/1,34.5833333333
Shenyang,2014/1/10,97.652173913
Shenyang,2014/1/11,104.608695652
Shenyang,2014/1/12,36.1428571429
Shenyang,2014/1/13,127.363636364
Shenyang,2014/1/14,166.739130435
Shenyang,2014/1/15,97.9565217391
Shenyang,2014/1/16,179.555555556
Shenyang,2014/1/17,151.833333333
Shenyang,2014/1/18,83.9583333333
Shenyang,2014/1/19,121.0
Shenyang,2014/1/2,51.2173913043
Shenyang,2014/1/20,95.7916666667
Shenyang,2014/1/21,123.47826087
Shenyang,2014/1/22,132.416666667
Shenyang,2014/1/23,74.3333333333
Shenyang,2014/1/24,112.791666667
Shenyang,2014/1/25,82.0416666667
Shenyang,2014/1/26,63.875
Shenyang,2014/1/27,43.9583333333
Shenyang,2014/1/28,29.125
Shenyang,2014/1/29,42.7083333333
Shenyang,2014/1/3,44.4583333333
Shenyang,2014/1/30,53.5416666667
Shenyang,2014/1/31,174.625
Shenyang,2014/1/4,136.333333333
Shenyang,2014/1/5,98.9583333333
Shenyang,2014/1/6,127.791666667
Shenyang,2014/1/7,58.4166666667
Shenyang,2014/1/8,26.5
Shenyang,2014/1/9,82.5416666667
Shenyang,2014/10/1,70.5
Shenyang,2014/10/10,190.875
Shenyang,2014/10/11,90.625
Shenyang,2014/10/12,19.95
Shenyang,2014/10/13,70.9130434783
Shenyang,2014/10/14,154.416666667
Shenyang,2014/10/15,68.5
Shenyang,2014/10/16,33.7916666667
Shenyang,2014/10/17,63.875
Shenyang,2014/10/18,104.375
Shenyang,2014/10/19,63.9583333333
Shenyang,2014/10/2,39.6666666667
Shenyang,2014/10/20,80.7826086957
Shenyang,2014/10/21,177.666666667
Shenyang,2014/10/22,195.5
Shenyang,2014/10/23,106.291666667
Shenyang,2014/10/24,114.416666667
Shenyang,2014/10/25,132.416666667
Shenyang,2014/10/26,36.6666666667
Shenyang,2014/10/27,62.0833333333
Shenyang,2014/10/28,160.958333333
Shenyang,2014/10/29,182.0
Shenyang,2014/10/3,47.8333333333
Shenyang,2014/10/30,168.375
Shenyang,2014/10/31,558.260869565
Shenyang,2014/10/4,69.9583333333
Shenyang,2014/10/5,82.7083333333
Shenyang,2014/10/6,46.375
Shenyang,2014/10/7,73.2916666667
Shenyang,2014/10/8,96.2083333333
Shenyang,2014/10/9,102.125
Shenyang,2014/11/1,281.583333333
Shenyang,2014/11/10,152.708333333
Shenyang,2014/11/11,86.5416666667
Shenyang,2014/11/12,28.7083333333
Shenyang,2014/11/13,61.4166666667
Shenyang,2014/11/14,78.2916666667
Shenyang,2014/11/15,176.583333333
Shenyang,2014/11/16,184.458333333
Shenyang,2014/11/17,136.913043478
Shenyang,2014/11/18,156.833333333
Shenyang,2014/11/19,125.833333333
Shenyang,2014/11/2,32.125
Shenyang,2014/11/20,88.75
Shenyang,2014/11/21,139.25
Shenyang,2014/11/22,116.791666667
Shenyang,2014/11/23,108.583333333
Shenyang,2014/11/24,65.0434782609
Shenyang,2014/11/25,181.791666667
Shenyang,2014/11/26,62.75
Shenyang,2014/11/27,51.75
Shenyang,2014/11/28,129.5
Shenyang,2014/11/29,196.125
Shenyang,2014/11/3,68.3333333333
Shenyang,2014/11/30,90.2916666667
Shenyang,2014/11/4,77.9166666667
Shenyang,2014/11/5,66.875
Shenyang,2014/11/6,54.9166666667
Shenyang,2014/11/7,122.875
Shenyang,2014/11/8,142.333333333
Shenyang,2014/11/9,127.625
Shenyang,2014/12/1,32.25
Shenyang,2014/12/10,77.5416666667
Shenyang,2014/12/11,79.5416666667
Shenyang,2014/12/12,100.291666667
Shenyang,2014/12/13,49.3333333333
Shenyang,2014/12/14,213.5
Shenyang,2014/12/15,178.043478261
Shenyang,2014/12/16,40.875
Shenyang,2014/12/17,57.7083333333
Shenyang,2014/12/18,181.666666667
Shenyang,2014/12/19,49.625
Shenyang,2014/12/2,29.5
Shenyang,2014/12/20,63.125
Shenyang,2014/12/21,82.0833333333
Shenyang,2014/12/22,143.208333333
Shenyang,2014/12/23,104.125
Shenyang,2014/12/24,69.7083333333
Shenyang,2014/12/25,122.75
Shenyang,2014/12/26,253.791666667
Shenyang,2014/12/27,112.791666667
Shenyang,2014/12/28,130.125
Shenyang,2014/12/29,224.458333333
Shenyang,2014/12/3,29.7083333333
Shenyang,2014/12/30,67.5416666667
Shenyang,2014/12/31,28.0
Shenyang,2014/12/4,28.7916666667
Shenyang,2014/12/5,48.3333333333
Shenyang,2014/12/6,42.625
Shenyang,2014/12/7,183.714285714
Shenyang,2014/12/8,80.2083333333
Shenyang,2014/12/9,129.291666667
Shenyang,2014/2/1,114.142857143
Shenyang,2014/2/10,75.9166666667
Shenyang,2014/2/11,110.708333333
Shenyang,2014/2/12,114.125
Shenyang,2014/2/13,131.25
Shenyang,2014/2/14,118.791666667
Shenyang,2014/2/15,164.875
Shenyang,2014/2/16,81.75
Shenyang,2014/2/17,88.2916666667
Shenyang,2014/2/18,56.347826087
Shenyang,2014/2/19,62.125
Shenyang,2014/2/2,49.4347826087
Shenyang,2014/2/20,90.125
Shenyang,2014/2/21,190.75
Shenyang,2014/2/22,122.791666667
Shenyang,2014/2/23,166.875
Shenyang,2014/2/24,227.25
Shenyang,2014/2/25,208.291666667
Shenyang,2014/2/26,120.291666667
Shenyang,2014/2/27,32.5416666667
Shenyang,2014/2/28,62.4166666667
Shenyang,2014/2/3,19.7916666667
Shenyang,2014/2/4,48.2916666667
Shenyang,2014/2/5,107.291666667
Shenyang,2014/2/6,74.5833333333
Shenyang,2014/2/7,86.6666666667
Shenyang,2014/2/8,69.25
Shenyang,2014/2/9,55.2083333333
Shenyang,2014/3/1,53.8333333333
Shenyang,2014/3/10,77.1666666667
Shenyang,2014/3/11,84.4583333333
Shenyang,2014/3/12,28.375
Shenyang,2014/3/13,107.0
Shenyang,2014/3/14,141.75
Shenyang,2014/3/15,47.9166666667
Shenyang,2014/3/16,66.6666666667
Shenyang,2014/3/17,90.8333333333
Shenyang,2014/3/18,48.5
Shenyang,2014/3/19,49.25
Shenyang,2014/3/2,65.7916666667
Shenyang,2014/3/20,28.1666666667
Shenyang,2014/3/21,87.347826087
Shenyang,2014/3/22,90.4166666667
Shenyang,2014/3/23,126.375
Shenyang,2014/3/24,100.666666667
Shenyang,2014/3/25,125.583333333
Shenyang,2014/3/26,172.375
Shenyang,2014/3/27,192.208333333
Shenyang,2014/3/28,91.9583333333
Shenyang,2014/3/29,86.9583333333
Shenyang,2014/3/3,104.583333333
Shenyang,2014/3/30,80.7916666667
Shenyang,2014/3/31,48.2083333333
Shenyang,2014/3/4,46.7391304348
Shenyang,2014/3/5,34.9166666667
Shenyang,2014/3/6,24.5833333333
Shenyang,2014/3/7,50.2916666667
Shenyang,2014/3/8,59.4583333333
Shenyang,2014/3/9,38.125
Shenyang,2014/4/1,103.375
Shenyang,2014/4/10,48.2916666667
Shenyang,2014/4/11,65.0
Shenyang,2014/4/12,137.555555556
Shenyang,2014/4/13,98.1
Shenyang,2014/4/14,115.166666667
Shenyang,2014/4/15,40.4583333333
Shenyang,2014/4/16,55.7826086957
Shenyang,2014/4/17,59.25
Shenyang,2014/4/18,34.0416666667
Shenyang,2014/4/19,50.5
Shenyang,2014/4/2,58.7916666667
Shenyang,2014/4/20,46.8333333333
Shenyang,2014/4/21,66.7916666667
Shenyang,2014/4/22,60.3333333333
Shenyang,2014/4/23,116.416666667
Shenyang,2014/4/24,99.9583333333
Shenyang,2014/4/25,63.3333333333
Shenyang,2014/4/26,42.7142857143
Shenyang,2014/4/27,39.0833333333
Shenyang,2014/4/28,41.75
Shenyang,2014/4/29,92.5416666667
Shenyang,2014/4/3,23.7916666667
Shenyang,2014/4/30,84.8333333333
Shenyang,2014/4/4,43.2916666667
Shenyang,2014/4/5,26.125
Shenyang,2014/4/6,44.9583333333
Shenyang,2014/4/7,74.2916666667
Shenyang,2014/4/8,116.875
Shenyang,2014/4/9,75.7083333333
Shenyang,2014/5/1,89.2608695652
Shenyang,2014/5/10,54.4285714286
Shenyang,2014/5/12,26.7142857143
Shenyang,2014/5/13,92.6666666667
Shenyang,2014/5/14,33.0416666667
Shenyang,2014/5/15,27.3333333333
Shenyang,2014/5/16,46.75
Shenyang,2014/5/17,53.5833333333
Shenyang,2014/5/18,50.625
Shenyang,2014/5/19,61.375
Shenyang,2014/5/2,35.4545454545
Shenyang,2014/5/20,71.2916666667
Shenyang,2014/5/21,88.75
Shenyang,2014/5/22,89.6956521739
Shenyang,2014/5/23,81.3333333333
Shenyang,2014/5/24,63.0416666667
Shenyang,2014/5/25,34.2916666667
Shenyang,2014/5/26,29.625
Shenyang,2014/5/27,45.7083333333
Shenyang,2014/5/28,23.0416666667
Shenyang,2014/5/29,57.75
Shenyang,2014/5/3,33.7916666667
Shenyang,2014/5/30,67.3333333333
Shenyang,2014/5/31,90.0416666667
Shenyang,2014/5/4,16.375
Shenyang,2014/5/5,30.2083333333
Shenyang,2014/5/6,49.7619047619
Shenyang,2014/5/7,30.125
Shenyang,2014/5/8,43.625
Shenyang,2014/5/9,69.0416666667
Shenyang,2014/6/1,91.7916666667
Shenyang,2014/6/10,47.65
Shenyang,2014/6/11,84.2272727273
Shenyang,2014/6/12,57.9130434783
Shenyang,2014/6/13,41.85
Shenyang,2014/6/14,68.3636363636
Shenyang,2014/6/15,72.7272727273
Shenyang,2014/6/16,120.166666667
Shenyang,2014/6/17,87.2727272727
Shenyang,2014/6/18,81.6956521739
Shenyang,2014/6/19,48.9166666667
Shenyang,2014/6/2,54.8333333333
Shenyang,2014/6/20,62.2916666667
Shenyang,2014/6/21,92.35
Shenyang,2014/6/22,27.15
Shenyang,2014/6/23,70.0476190476
Shenyang,2014/6/24,53.2916666667
Shenyang,2014/6/25,53.625
Shenyang,2014/6/26,42.2916666667
Shenyang,2014/6/27,26.5416666667
Shenyang,2014/6/28,26.7826086957
Shenyang,2014/6/29,48.9166666667
Shenyang,2014/6/3,42.2916666667
Shenyang,2014/6/30,70.5
Shenyang,2014/6/4,72.125
Shenyang,2014/6/5,54.375
Shenyang,2014/6/6,47.2083333333
Shenyang,2014/6/7,43.9583333333
Shenyang,2014/6/8,41.2272727273
Shenyang,2014/6/9,41.0434782609
Shenyang,2014/7/1,67.0416666667
Shenyang,2014/7/10,14.0714285714
Shenyang,2014/7/11,13.1666666667
Shenyang,2014/7/12,26.0
Shenyang,2014/7/13,41.0833333333
Shenyang,2014/7/14,73.0
Shenyang,2014/7/15,69.2083333333
Shenyang,2014/7/16,34.625
Shenyang,2014/7/17,42.1818181818
Shenyang,2014/7/18,69.5
Shenyang,2014/7/19,102.666666667
Shenyang,2014/7/2,40.2083333333
Shenyang,2014/7/20,76.125
Shenyang,2014/7/21,39.652173913
Shenyang,2014/7/22,15.9166666667
Shenyang,2014/7/23,34.3
Shenyang,2014/7/24,25.1
Shenyang,2014/7/25,59.0833333333
Shenyang,2014/7/26,127.541666667
Shenyang,2014/7/27,143.75
Shenyang,2014/7/28,66.1666666667
Shenyang,2014/7/29,47.4166666667
Shenyang,2014/7/3,84.9166666667
Shenyang,2014/7/30,38.9166666667
Shenyang,2014/7/31,53.75
Shenyang,2014/7/4,78.75
Shenyang,2014/7/5,67.7727272727
Shenyang,2014/7/7,52.5
Shenyang,2014/7/8,48.9285714286
Shenyang,2014/7/9,31.4545454545
Shenyang,2014/8/1,20.6666666667
Shenyang,2014/8/10,39.7916666667
Shenyang,2014/8/11,41.4583333333
Shenyang,2014/8/12,23.347826087
Shenyang,2014/8/13,27.125
Shenyang,2014/8/14,28.5833333333
Shenyang,2014/8/15,54.625
Shenyang,2014/8/16,61.0833333333
Shenyang,2014/8/17,71.0833333333
Shenyang,2014/8/18,101.458333333
Shenyang,2014/8/19,59.9130434783
Shenyang,2014/8/2,29.0833333333
Shenyang,2014/8/20,82.625
Shenyang,2014/8/21,107.083333333
Shenyang,2014/8/22,150.041666667
Shenyang,2014/8/23,73.0
Shenyang,2014/8/24,47.125
Shenyang,2014/8/25,31.8260869565
Shenyang,2014/8/26,45.5
Shenyang,2014/8/27,38.4583333333
Shenyang,2014/8/28,52.7826086957
Shenyang,2014/8/29,60.0
Shenyang,2014/8/3,31.625
Shenyang,2014/8/30,45.625
Shenyang,2014/8/31,64.2083333333
Shenyang,2014/8/4,13.9130434783
Shenyang,2014/8/5,16.0416666667
Shenyang,2014/8/6,30.8260869565
Shenyang,2014/8/7,43.625
Shenyang,2014/8/8,48.125
Shenyang,2014/8/9,32.4166666667
Shenyang,2014/9/1,47.7083333333
Shenyang,2014/9/10,46.4583333333
Shenyang,2014/9/11,40.6666666667
Shenyang,2014/9/12,30.125
Shenyang,2014/9/13,54.8333333333
Shenyang,2014/9/14,23.1666666667
Shenyang,2014/9/15,33.875
Shenyang,2014/9/16,44.1666666667
Shenyang,2014/9/17,57.347826087
Shenyang,2014/9/18,73.9166666667
Shenyang,2014/9/19,60.25
Shenyang,2014/9/2,26.2916666667
Shenyang,2014/9/20,46.3333333333
Shenyang,2014/9/21,44.375
Shenyang,2014/9/22,96.9545454545
Shenyang,2014/9/23,63.0833333333
Shenyang,2014/9/24,17.0
Shenyang,2014/9/25,47.4166666667
Shenyang,2014/9/26,45.6666666667
Shenyang,2014/9/27,27.7083333333
Shenyang,2014/9/28,70.375
Shenyang,2014/9/29,26.6956521739
Shenyang,2014/9/3,18.4583333333
Shenyang,2014/9/30,23.375
Shenyang,2014/9/4,33.1304347826
Shenyang,2014/9/5,61.347826087
Shenyang,2014/9/6,75.9166666667
Shenyang,2014/9/7,97.5833333333
Shenyang,2014/9/8,9.13043478261
Shenyang,2014/9/9,23.5833333333
Shenyang,2015/1/1,40.75
Shenyang,2015/1/10,158.708333333
Shenyang,2015/1/11,108.416666667
Shenyang,2015/1/12,206.958333333
Shenyang,2015/1/13,140.166666667
Shenyang,2015/1/14,183.083333333
Shenyang,2015/1/15,187.708333333
Shenyang,2015/1/16,83.4782608696
Shenyang,2015/1/17,61.7894736842
Shenyang,2015/1/18,97.5416666667
Shenyang,2015/1/19,95.2916666667
Shenyang,2015/1/2,50.1666666667
Shenyang,2015/1/20,229.625
Shenyang,2015/1/21,141.333333333
Shenyang,2015/1/22,349.583333333
Shenyang,2015/1/23,218.416666667
Shenyang,2015/1/24,126.583333333
Shenyang,2015/1/25,187.791666667
Shenyang,2015/1/26,79.5416666667
Shenyang,2015/1/27,45.3333333333
Shenyang,2015/1/28,164.041666667
Shenyang,2015/1/29,130.375
Shenyang,2015/1/3,51.3888888889
Shenyang,2015/1/30,35.125
Shenyang,2015/1/31,139.25
Shenyang,2015/1/4,117.111111111
Shenyang,2015/1/5,78.0833333333
Shenyang,2015/1/6,34.9583333333
Shenyang,2015/1/7,42.625
Shenyang,2015/1/8,186.541666667
Shenyang,2015/1/9,238.916666667
Shenyang,2015/10/1,15.6666666667
Shenyang,2015/10/10,21.4583333333
Shenyang,2015/10/11,16.625
Shenyang,2015/10/12,43.5833333333
Shenyang,2015/10/13,54.9130434783
Shenyang,2015/10/14,114.333333333
Shenyang,2015/10/15,98.6666666667
Shenyang,2015/10/16,110.125
Shenyang,2015/10/17,79.4166666667
Shenyang,2015/10/18,31.375
Shenyang,2015/10/19,85.7916666667
Shenyang,2015/10/2,14.7083333333
Shenyang,2015/10/20,64.7916666667
Shenyang,2015/10/21,104.583333333
Shenyang,2015/10/22,140.0
Shenyang,2015/10/23,99.3043478261
Shenyang,2015/10/24,62.5416666667
Shenyang,2015/10/25,238.541666667
Shenyang,2015/10/26,162.583333333
Shenyang,2015/10/27,22.2173913043
Shenyang,2015/10/28,30.0833333333
Shenyang,2015/10/29,28.8333333333
Shenyang,2015/10/3,24.7083333333
Shenyang,2015/10/30,31.9583333333
Shenyang,2015/10/31,83.9583333333
Shenyang,2015/10/4,70.375
Shenyang,2015/10/5,70.75
Shenyang,2015/10/6,100.416666667
Shenyang,2015/10/7,66.25
Shenyang,2015/10/8,13.9411764706
Shenyang,2015/10/9,24.6666666667
Shenyang,2015/11/1,106.625
Shenyang,2015/11/10,191.083333333
Shenyang,2015/11/11,138.166666667
Shenyang,2015/11/12,177.375
Shenyang,2015/11/13,137.916666667
Shenyang,2015/11/14,102.291666667
Shenyang,2015/11/15,109.25
Shenyang,2015/11/16,97.5833333333
Shenyang,2015/11/17,107.541666667
Shenyang,2015/11/18,122.434782609
Shenyang,2015/11/19,99.75
Shenyang,2015/11/2,161.291666667
Shenyang,2015/11/20,67.6666666667
Shenyang,2015/11/21,95.7916666667
Shenyang,2015/11/22,109.041666667
Shenyang,2015/11/23,56.3333333333
Shenyang,2015/11/24,51.625
Shenyang,2015/11/25,67.7916666667
Shenyang,2015/11/26,42.7916666667
Shenyang,2015/11/27,85.7083333333
Shenyang,2015/11/28,149.166666667
Shenyang,2015/11/29,154.625
Shenyang,2015/11/3,167.625
Shenyang,2015/11/30,117.041666667
Shenyang,2015/11/4,88.625
Shenyang,2015/11/5,93.625
Shenyang,2015/11/6,166.708333333
Shenyang,2015/11/7,350.291666667
Shenyang,2015/11/8,661.333333333
Shenyang,2015/11/9,345.041666667
Shenyang,2015/12/1,96.5
Shenyang,2015/12/10,78.2083333333
Shenyang,2015/12/11,93.5
Shenyang,2015/12/12,197.791666667
Shenyang,2015/12/13,210.916666667
Shenyang,2015/12/14,244.458333333
Shenyang,2015/12/15,60.875
Shenyang,2015/12/16,31.8695652174
Shenyang,2015/12/17,49.5416666667
Shenyang,2015/12/18,75.5
Shenyang,2015/12/19,131.708333333
Shenyang,2015/12/2,37.4583333333
Shenyang,2015/12/20,57.25
Shenyang,2015/12/21,170.47826087
Shenyang,2015/12/22,266.916666667
Shenyang,2015/12/23,166.291666667
Shenyang,2015/12/24,48.7083333333
Shenyang,2015/12/25,102.875
Shenyang,2015/12/26,55.875
Shenyang,2015/12/27,118.625
Shenyang,2015/12/28,141.875
Shenyang,2015/12/29,164.0
Shenyang,2015/12/3,33.875
Shenyang,2015/12/30,177.75
Shenyang,2015/12/31,258.875
Shenyang,2015/12/4,43.5
Shenyang,2015/12/5,38.25
Shenyang,2015/12/6,112.0
Shenyang,2015/12/7,190.791666667
Shenyang,2015/12/8,167.958333333
Shenyang,2015/12/9,82.625
Shenyang,2015/2/1,187.208333333
Shenyang,2015/2/10,120.375
Shenyang,2015/2/11,77.5
Shenyang,2015/2/12,39.1304347826
Shenyang,2015/2/13,82.3913043478
Shenyang,2015/2/14,128.823529412
Shenyang,2015/2/15,341.5
Shenyang,2015/2/16,181.375
Shenyang,2015/2/17,63.4583333333
Shenyang,2015/2/18,86.347826087
Shenyang,2015/2/19,338.956521739
Shenyang,2015/2/2,183.041666667
Shenyang,2015/2/20,56.6666666667
Shenyang,2015/2/21,56.5416666667
Shenyang,2015/2/22,187.75
Shenyang,2015/2/23,32.0
Shenyang,2015/2/24,85.0
Shenyang,2015/2/25,71.125
Shenyang,2015/2/26,30.5833333333
Shenyang,2015/2/27,50.9166666667
Shenyang,2015/2/28,84.6666666667
Shenyang,2015/2/3,154.956521739
Shenyang,2015/2/4,92.9166666667
Shenyang,2015/2/5,102.875
Shenyang,2015/2/6,103.416666667
Shenyang,2015/2/7,24.9166666667
Shenyang,2015/2/8,37.5833333333
Shenyang,2015/2/9,86.7083333333
Shenyang,2015/3/1,55.0833333333
Shenyang,2015/3/10,33.4166666667
Shenyang,2015/3/11,46.5833333333
Shenyang,2015/3/12,40.4583333333
Shenyang,2015/3/13,58.5909090909
Shenyang,2015/3/14,86.9583333333
Shenyang,2015/3/15,67.125
Shenyang,2015/3/16,93.6666666667
Shenyang,2015/3/17,56.1666666667
Shenyang,2015/3/18,88.2083333333
Shenyang,2015/3/19,88.5
Shenyang,2015/3/2,91.8333333333
Shenyang,2015/3/20,131.0
Shenyang,2015/3/21,85.3333333333
Shenyang,2015/3/22,40.0869565217
Shenyang,2015/3/23,50.8333333333
Shenyang,2015/3/24,130.043478261
Shenyang,2015/3/25,116.75
Shenyang,2015/3/26,91.5384615385
Shenyang,2015/3/27,96.75
Shenyang,2015/3/28,105.291666667
Shenyang,2015/3/29,149.625
Shenyang,2015/3/3,25.7083333333
Shenyang,2015/3/30,89.25
Shenyang,2015/3/31,67.8333333333
Shenyang,2015/3/4,28.875
Shenyang,2015/3/5,75.875
Shenyang,2015/3/6,54.7826086957
Shenyang,2015/3/7,120.291666667
Shenyang,2015/3/8,68.375
Shenyang,2015/3/9,20.7916666667
Shenyang,2015/4/1,57.0833333333
Shenyang,2015/4/10,94.0416666667
Shenyang,2015/4/11,97.5416666667
Shenyang,2015/4/12,63.0833333333
Shenyang,2015/4/13,79.5
Shenyang,2015/4/14,82.625
Shenyang,2015/4/15,98.1666666667
Shenyang,2015/4/16,38.25
Shenyang,2015/4/17,67.6956521739
Shenyang,2015/4/18,99.75
Shenyang,2015/4/19,48.5833333333
Shenyang,2015/4/2,71.1739130435
Shenyang,2015/4/20,57.9166666667
Shenyang,2015/4/21,83.9583333333
Shenyang,2015/4/22,79.0
Shenyang,2015/4/23,43.625
Shenyang,2015/4/24,41.875
Shenyang,2015/4/25,70.0
Shenyang,2015/4/26,96.1666666667
Shenyang,2015/4/27,64.4166666667
Shenyang,2015/4/28,48.3333333333
Shenyang,2015/4/29,58.5416666667
Shenyang,2015/4/3,70.0833333333
Shenyang,2015/4/30,53.0833333333
Shenyang,2015/4/4,54.4347826087
Shenyang,2015/4/5,61.7916666667
Shenyang,2015/4/6,29.2916666667
Shenyang,2015/4/7,32.8333333333
Shenyang,2015/4/8,76.5
Shenyang,2015/4/9,77.4583333333
Shenyang,2015/5/1,52.0833333333
Shenyang,2015/5/10,58.2142857143
Shenyang,2015/5/11,41.9333333333
Shenyang,2015/5/12,18.4545454545
Shenyang,2015/5/13,69.2083333333
Shenyang,2015/5/14,35.875
Shenyang,2015/5/15,24.0416666667
Shenyang,2015/5/16,41.6666666667
Shenyang,2015/5/17,69.1904761905
Shenyang,2015/5/18,33.7083333333
Shenyang,2015/5/19,22.0
Shenyang,2015/5/2,55.0625
Shenyang,2015/5/20,20.2083333333
Shenyang,2015/5/21,54.0
Shenyang,2015/5/22,50.0
Shenyang,2015/5/23,47.2916666667
Shenyang,2015/5/24,54.0833333333
Shenyang,2015/5/25,58.625
Shenyang,2015/5/26,64.0
Shenyang,2015/5/27,90.375
Shenyang,2015/5/28,26.875
Shenyang,2015/5/29,45.625
Shenyang,2015/5/3,48.2916666667
Shenyang,2015/5/30,28.4583333333
Shenyang,2015/5/31,47.4583333333
Shenyang,2015/5/4,19.3333333333
Shenyang,2015/5/5,66.1666666667
Shenyang,2015/5/6,41.3333333333
Shenyang,2015/5/7,51.5
Shenyang,2015/5/8,25.8333333333
